transaction_id,order_id,transaction_date,transaction_type,amount,currency,payment_method,payment_reference,merchant_id,processor_response,processor_fee,is_processed,created_at,updated_at
TXN_00004684,ORD_00004312,2025-03-10 19:19:11,Refund,-993.5,USD,Debit Card,REF_338837,MERCH_028,Declined,2.37,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004685,ORD_00001945,2024-02-15 19:19:11,Adjustment,607.18,USD,Debit Card,REF_392918,MERCH_096,Pending,2.83,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004686,ORD_00003803,2025-04-08 19:19:11,Adjustment,41.55,USD,Bank Transfer,REF_201518,MERCH_095,Pending,1.09,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004687,ORD_00003536,2024-12-09 19:19:11,Fee,-479.31,USD,Credit Card,REF_321536,MERCH_052,Pending,6.69,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004688,ORD_00003004,2024-11-25 19:19:11,Adjustment,33.57,USD,PayPal,REF_223669,MERCH_037,Declined,3.12,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004689,ORD_00002485,2024-01-27 19:19:11,Fee,691.05,USD,PayPal,REF_212346,MERCH_057,Declined,9.79,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004690,ORD_00000432,2024-03-09 19:19:11,Discount,854.37,USD,Credit Card,REF_617095,MERCH_043,Declined,8.59,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004691,ORD_00001644,2024-03-12 19:19:11,Sale,91.8,USD,PayPal,REF_721314,MERCH_003,Pending,9.34,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004692,ORD_00002759,2025-07-25 19:19:11,Sale,139.17,USD,Bank Transfer,REF_859109,MERCH_030,Pending,4.37,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004693,ORD_00004142,2025-01-14 19:19:11,Discount,473.54,USD,Debit Card,REF_855581,MERCH_073,Approved,8.87,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004694,ORD_00002902,2024-07-31 19:19:11,Fee,-365.86,USD,Bank Transfer,REF_469657,MERCH_099,Pending,5.8,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004695,ORD_00004337,2023-08-22 19:19:11,Discount,-434.02,USD,Bank Transfer,REF_736900,MERCH_061,Approved,9.29,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004696,ORD_00004399,2023-09-09 19:19:11,Fee,-40.54,USD,Cash,REF_716170,MERCH_019,Declined,2.65,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004697,ORD_00003756,2024-08-03 19:19:11,Refund,989.08,USD,Credit Card,REF_109470,MERCH_077,Declined,3.99,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004698,ORD_00001852,2025-03-15 19:19:11,Sale,-396.67,USD,Bank Transfer,REF_391250,MERCH_073,Declined,9.57,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004699,ORD_00004553,2024-08-15 19:19:11,Sale,-57.27,USD,Credit Card,REF_323011,MERCH_075,Pending,6.78,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004700,ORD_00003039,2024-02-14 19:19:11,Adjustment,-242.46,USD,Debit Card,REF_854248,MERCH_072,Pending,0.03,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004701,ORD_00000546,2024-06-21 19:19:11,Sale,832.76,USD,Credit Card,REF_772720,MERCH_037,Pending,2.98,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004702,ORD_00004650,2024-11-14 19:19:11,Discount,-509.97,USD,Cash,REF_708973,MERCH_088,Declined,8.79,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004703,ORD_00000806,2025-06-04 19:19:11,Discount,842.13,USD,PayPal,REF_541546,MERCH_089,Declined,4.21,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004704,ORD_00003742,2023-08-17 19:19:11,Sale,508.14,USD,Cash,REF_523381,MERCH_099,Approved,4.58,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004705,,2025-06-24 19:19:11,Discount,63.48,USD,Debit Card,REF_319097,MERCH_017,Declined,5.82,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004706,ORD_00003902,2024-05-30 19:19:11,Adjustment,-317.26,USD,PayPal,REF_503196,MERCH_061,Approved,0.36,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004707,ORD_00001151,2024-05-02 19:19:11,Adjustment,10.07,USD,Credit Card,REF_406001,MERCH_022,Pending,2.59,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004708,ORD_00002317,2025-01-17 19:19:11,Refund,-442.25,USD,Bank Transfer,REF_935205,MERCH_086,Declined,7.69,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004709,ORD_00000805,2024-12-16 19:19:11,Discount,287.97,USD,Credit Card,REF_324785,MERCH_083,Approved,1.51,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004710,ORD_00002178,2024-11-17 19:19:11,Fee,-338.26,USD,Credit Card,REF_321807,MERCH_086,Approved,6.6,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004711,ORD_00001419,2024-02-03 19:19:11,Sale,369.05,USD,Debit Card,REF_693131,MERCH_059,Approved,8.59,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004712,,2025-07-14 19:19:11,Adjustment,902.86,USD,Debit Card,REF_466880,MERCH_021,Declined,6.92,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004713,ORD_00004644,2023-12-04 19:19:11,Fee,-276.26,USD,Debit Card,REF_285045,MERCH_036,Declined,7.33,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004714,ORD_00000961,2024-08-05 19:19:11,Fee,-514.44,USD,Credit Card,REF_713023,MERCH_089,Approved,7.68,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004715,ORD_00002554,2024-01-26 19:19:11,Refund,-692.03,USD,Debit Card,REF_448800,MERCH_078,Declined,8.81,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004716,,2025-04-15 19:19:11,Discount,606.89,USD,Cash,REF_251171,MERCH_083,Pending,2.25,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004717,ORD_00000791,2025-06-04 19:19:11,Discount,-135.42,USD,Credit Card,REF_307981,MERCH_003,Declined,6.41,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004718,ORD_00000368,2024-09-30 19:19:11,Adjustment,987.48,USD,Credit Card,REF_139743,MERCH_048,Pending,1.43,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004719,ORD_00000009,2024-02-06 19:19:11,Sale,908.2,USD,Bank Transfer,REF_672022,MERCH_019,Approved,6.25,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004720,ORD_00004697,2024-10-06 19:19:11,Adjustment,-599.07,USD,Cash,REF_549886,MERCH_078,Pending,0.09,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004721,ORD_00002131,2024-03-09 19:19:11,Adjustment,-210.73,USD,Credit Card,REF_188575,MERCH_030,Declined,8.19,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004722,ORD_00002956,2025-02-15 19:19:11,Adjustment,-627.43,USD,Cash,REF_650250,MERCH_095,Declined,2.92,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004723,ORD_00000612,2024-11-02 19:19:11,Refund,972.57,USD,PayPal,REF_495030,MERCH_006,Pending,1.05,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004724,ORD_00002621,2025-05-15 19:19:11,Adjustment,-821.81,USD,Credit Card,REF_301264,MERCH_037,Pending,6.16,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004725,ORD_00001154,2025-04-06 19:19:11,Sale,347.23,USD,Debit Card,REF_170737,MERCH_049,Approved,5.07,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004726,,2024-03-02 19:19:11,Refund,-389.92,USD,Debit Card,REF_509166,MERCH_079,Pending,5.25,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004727,ORD_00003003,2025-05-24 19:19:11,Discount,-403.71,USD,Debit Card,REF_344790,MERCH_057,Declined,2.02,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004728,ORD_00001882,2024-11-02 19:19:11,Adjustment,-244.77,USD,Debit Card,REF_154295,MERCH_036,Approved,3.13,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004729,ORD_00002982,2024-04-19 19:19:11,Discount,99.84,USD,Bank Transfer,REF_836270,MERCH_082,Pending,0.87,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004730,ORD_00001997,2024-10-16 19:19:11,Fee,892.14,USD,PayPal,REF_510397,MERCH_062,Declined,5.17,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004731,ORD_00002240,2024-03-30 19:19:11,Fee,-618.12,USD,Bank Transfer,REF_509632,MERCH_029,Declined,6.26,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004732,ORD_00002458,2025-07-25 19:19:11,Adjustment,549.84,USD,PayPal,REF_104508,MERCH_074,Pending,2.82,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004733,ORD_00001094,2023-09-15 19:19:11,Fee,282.9,USD,Credit Card,REF_512823,MERCH_084,Approved,7.87,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004734,ORD_00003225,2025-05-31 19:19:11,Discount,452.24,USD,Debit Card,REF_722685,MERCH_004,Approved,7.17,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004735,ORD_00000276,2023-12-14 19:19:11,Adjustment,-441.91,USD,Credit Card,REF_665347,MERCH_085,Pending,1.83,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004736,ORD_00001102,2025-03-15 19:19:11,Discount,-955.09,USD,Cash,REF_967907,MERCH_047,Pending,3.13,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004737,ORD_00000784,2024-08-09 19:19:11,Discount,-22.18,USD,Credit Card,REF_614424,MERCH_062,Pending,1.88,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004738,,2024-08-21 19:19:11,Fee,-241.01,USD,Debit Card,REF_708069,MERCH_034,Pending,4.46,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004739,ORD_00002710,2025-02-12 19:19:11,Adjustment,340.9,USD,Debit Card,REF_258963,MERCH_072,Declined,9.18,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004740,ORD_00004917,2025-02-28 19:19:11,Refund,602.0,USD,Bank Transfer,REF_678030,MERCH_086,Approved,5.34,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004741,ORD_00004452,2024-10-23 19:19:11,Fee,732.18,USD,Cash,REF_736511,MERCH_087,Approved,8.57,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004742,ORD_00002636,2024-05-24 19:19:11,Fee,608.4,USD,Credit Card,REF_403495,MERCH_022,Approved,8.03,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004743,ORD_00004530,2024-12-02 19:19:11,Fee,706.17,USD,Debit Card,REF_710006,MERCH_032,Pending,5.52,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004744,,2024-09-05 19:19:11,Adjustment,339.03,USD,PayPal,REF_475012,MERCH_002,Pending,0.19,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004745,,2025-01-17 19:19:11,Refund,559.02,USD,Bank Transfer,REF_329867,MERCH_092,Pending,9.47,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004746,ORD_00002845,2023-12-08 19:19:11,Adjustment,954.96,USD,Bank Transfer,REF_178144,MERCH_017,Pending,9.88,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004747,,2024-12-21 19:19:11,Sale,399.82,USD,PayPal,REF_128019,MERCH_032,Pending,8.52,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004748,ORD_00002525,2024-11-01 19:19:11,Refund,815.32,USD,Cash,REF_863373,MERCH_046,Declined,1.18,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004749,ORD_00004169,2023-11-21 19:19:11,Fee,-595.14,USD,PayPal,REF_431020,MERCH_019,Declined,1.42,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004750,ORD_00001647,2025-06-22 19:19:11,Sale,-36.23,USD,Credit Card,REF_390399,MERCH_086,Declined,3.0,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004751,ORD_00003256,2024-05-16 19:19:11,Adjustment,264.88,USD,Bank Transfer,REF_964507,MERCH_056,Pending,6.81,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004752,ORD_00003124,2024-05-07 19:19:11,Fee,-722.94,USD,Bank Transfer,REF_722108,MERCH_056,Pending,8.24,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004753,ORD_00001712,2025-06-03 19:19:11,Refund,590.72,USD,Bank Transfer,REF_963317,MERCH_033,Pending,7.49,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004754,ORD_00000812,2025-01-07 19:19:11,Adjustment,-885.01,USD,Cash,REF_800215,MERCH_008,Approved,0.7,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004755,ORD_00002333,2024-04-19 19:19:11,Adjustment,-144.64,USD,Bank Transfer,REF_930526,MERCH_076,Approved,2.26,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004756,ORD_00003233,2024-03-10 19:19:11,Adjustment,707.2,USD,Bank Transfer,REF_222550,MERCH_037,Pending,6.6,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004757,ORD_00000087,2024-06-23 19:19:11,Adjustment,-320.81,USD,Credit Card,REF_376560,MERCH_065,Approved,9.78,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004758,ORD_00003563,2023-11-20 19:19:11,Sale,-877.84,USD,Bank Transfer,REF_739319,MERCH_057,Declined,6.95,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004759,ORD_00004705,2024-06-26 19:19:11,Adjustment,300.43,USD,PayPal,REF_302452,MERCH_023,Pending,6.34,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004760,ORD_00001906,2024-02-10 19:19:11,Fee,797.62,USD,Debit Card,REF_414101,MERCH_032,Declined,1.98,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004761,ORD_00001578,2024-06-29 19:19:11,Sale,-232.97,USD,Debit Card,REF_619571,MERCH_006,Declined,7.5,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004762,ORD_00004403,2023-11-27 19:19:11,Refund,431.43,USD,Cash,REF_805617,MERCH_012,Approved,3.24,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004763,,2024-09-30 19:19:11,Discount,137.67,USD,Debit Card,REF_766602,MERCH_012,Approved,4.9,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004764,ORD_00002583,2024-09-11 19:19:11,Sale,-364.24,USD,Debit Card,REF_681460,MERCH_067,Pending,6.5,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004765,ORD_00002249,2024-05-12 19:19:11,Refund,-859.06,USD,Debit Card,REF_653558,MERCH_007,Approved,3.31,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004766,ORD_00004286,2024-09-23 19:19:11,Refund,61.95,USD,Debit Card,REF_817712,MERCH_033,Declined,8.52,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004767,ORD_00003641,2025-03-03 19:19:11,Sale,716.39,USD,Credit Card,REF_586189,MERCH_011,Approved,3.45,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004768,ORD_00004152,2024-01-26 19:19:11,Fee,-827.85,USD,Credit Card,REF_744028,MERCH_050,Declined,5.67,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004769,ORD_00000370,2023-10-28 19:19:11,Adjustment,-493.67,USD,Debit Card,REF_837040,MERCH_098,Declined,6.0,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004770,ORD_00001641,2025-06-03 19:19:11,Adjustment,-268.82,USD,Bank Transfer,REF_232714,MERCH_043,Declined,1.77,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004771,ORD_00000676,2024-05-30 19:19:11,Fee,508.67,USD,Cash,REF_948211,MERCH_097,Declined,5.12,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004772,ORD_00001652,2023-11-14 19:19:11,Discount,-900.1,USD,Bank Transfer,REF_540011,MERCH_055,Approved,4.78,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004773,ORD_00000275,2025-02-06 19:19:11,Fee,-47.86,USD,Cash,REF_350622,MERCH_028,Pending,0.77,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004774,ORD_00001226,2024-08-28 19:19:11,Refund,-390.5,USD,Debit Card,REF_952103,MERCH_056,Approved,0.41,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004775,ORD_00004924,2024-02-25 19:19:11,Adjustment,118.65,USD,Debit Card,REF_110688,MERCH_095,Declined,3.18,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004776,ORD_00001633,2025-07-30 19:19:11,Sale,794.55,USD,Cash,REF_505490,MERCH_028,Approved,7.34,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004777,ORD_00001101,2025-04-16 19:19:11,Fee,-129.94,USD,Credit Card,REF_816412,MERCH_074,Approved,9.57,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004778,ORD_00004090,2025-07-04 19:19:11,Refund,270.77,USD,PayPal,REF_587924,MERCH_069,Pending,0.12,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004779,ORD_00000404,2023-09-03 19:19:11,Sale,-642.54,USD,Cash,REF_931842,MERCH_078,Pending,1.06,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004780,ORD_00004967,2024-07-06 19:19:11,Discount,739.44,USD,Cash,REF_662982,MERCH_042,Pending,4.94,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004781,ORD_00001297,2024-05-12 19:19:11,Refund,768.3,USD,Bank Transfer,REF_647532,MERCH_007,Pending,6.92,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004782,ORD_00001024,2025-04-13 19:19:11,Fee,-726.96,USD,Credit Card,REF_195673,MERCH_015,Declined,6.3,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004783,ORD_00000328,2024-10-03 19:19:11,Adjustment,739.01,USD,Cash,REF_840215,MERCH_098,Pending,0.65,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004784,ORD_00003288,2024-10-26 19:19:11,Adjustment,-778.65,USD,Credit Card,REF_701546,MERCH_009,Declined,3.89,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004785,ORD_00002328,2025-04-20 19:19:11,Sale,-500.77,USD,Bank Transfer,REF_414784,MERCH_008,Declined,8.76,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004786,ORD_00000112,2024-05-09 19:19:11,Refund,-195.52,USD,Bank Transfer,REF_991043,MERCH_067,Approved,0.01,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004787,ORD_00002080,2024-11-12 19:19:11,Discount,481.16,USD,Bank Transfer,REF_648477,MERCH_056,Declined,9.28,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004788,,2025-06-02 19:19:11,Refund,-675.19,USD,Cash,REF_318513,MERCH_049,Pending,8.11,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004789,ORD_00001665,2025-04-26 19:19:11,Discount,-683.1,USD,Bank Transfer,REF_846906,MERCH_071,Approved,9.78,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004790,ORD_00003318,2024-08-04 19:19:11,Discount,-735.04,USD,Debit Card,REF_300072,MERCH_067,Approved,1.48,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004791,ORD_00002704,2025-04-15 19:19:11,Fee,-567.12,USD,Debit Card,REF_296694,MERCH_048,Approved,1.21,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004792,ORD_00004060,2025-01-14 19:19:11,Adjustment,118.56,USD,Cash,REF_564112,MERCH_098,Pending,3.86,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004793,ORD_00001225,2025-07-01 19:19:11,Sale,74.18,USD,PayPal,REF_561550,MERCH_068,Pending,1.51,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004794,ORD_00002373,2023-10-07 19:19:11,Discount,98.64,USD,Debit Card,REF_609294,MERCH_045,Pending,8.23,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004795,ORD_00003870,2024-05-08 19:19:11,Fee,259.46,USD,PayPal,REF_410278,MERCH_015,Declined,1.51,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004796,ORD_00000361,2024-01-20 19:19:11,Adjustment,-26.84,USD,Bank Transfer,REF_222600,MERCH_086,Approved,3.1,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004797,ORD_00002343,2024-11-03 19:19:11,Adjustment,-676.17,USD,Credit Card,REF_715857,MERCH_045,Approved,3.27,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004798,ORD_00001958,2023-09-25 19:19:11,Sale,244.26,USD,Bank Transfer,REF_656453,MERCH_019,Approved,0.13,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004799,ORD_00002144,2024-02-27 19:19:11,Refund,-873.83,USD,Debit Card,REF_793417,MERCH_040,Declined,2.22,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004800,ORD_00004683,2025-02-23 19:19:11,Discount,891.55,USD,Bank Transfer,REF_313587,MERCH_002,Declined,3.25,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004801,ORD_00001580,2025-07-09 19:19:11,Fee,188.62,USD,Bank Transfer,REF_282429,MERCH_077,Pending,2.87,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004802,ORD_00002798,2025-04-24 19:19:11,Discount,-908.12,USD,Debit Card,REF_913153,MERCH_033,Declined,3.5,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004803,ORD_00002019,2024-03-01 19:19:11,Discount,-992.33,USD,PayPal,REF_704403,MERCH_041,Approved,7.57,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004804,ORD_00002183,2024-08-03 19:19:11,Discount,-38.38,USD,Credit Card,REF_509304,MERCH_031,Pending,9.47,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004805,ORD_00004954,2023-10-22 19:19:11,Discount,36.37,USD,Credit Card,REF_665646,MERCH_100,Approved,7.82,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004806,,2023-12-11 19:19:11,Discount,-647.42,USD,Credit Card,REF_602554,MERCH_027,Approved,8.67,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004807,ORD_00000439,2025-01-04 19:19:11,Refund,-275.67,USD,PayPal,REF_832652,MERCH_073,Pending,9.11,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004808,ORD_00004609,2023-10-10 19:19:11,Adjustment,-748.9,USD,Bank Transfer,REF_535824,MERCH_044,Declined,5.2,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004809,ORD_00002815,2024-04-24 19:19:11,Adjustment,-91.82,USD,Credit Card,REF_812130,MERCH_029,Pending,2.22,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004810,ORD_00003560,2024-11-13 19:19:11,Adjustment,-612.41,USD,Credit Card,REF_197215,MERCH_092,Pending,0.8,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004811,ORD_00001884,2024-01-30 19:19:11,Refund,-916.15,USD,Credit Card,REF_238515,MERCH_012,Approved,0.9,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004812,ORD_00002679,2024-12-30 19:19:11,Sale,98.46,USD,Cash,REF_746615,MERCH_074,Approved,8.19,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004813,ORD_00000079,2025-05-25 19:19:11,Sale,956.47,USD,PayPal,REF_192547,MERCH_055,Declined,9.77,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004814,ORD_00002590,2024-03-09 19:19:11,Adjustment,834.61,USD,Credit Card,REF_590023,MERCH_079,Pending,0.26,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004815,ORD_00001778,2023-11-24 19:19:11,Fee,249.4,USD,Credit Card,REF_264889,MERCH_032,Approved,0.47,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004816,ORD_00004979,2024-12-10 19:19:11,Fee,-509.2,USD,Bank Transfer,REF_767886,MERCH_015,Approved,2.78,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004817,,2024-10-21 19:19:11,Fee,-24.77,USD,PayPal,REF_962424,MERCH_028,Declined,2.27,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004818,ORD_00004026,2025-03-07 19:19:11,Sale,878.47,USD,PayPal,REF_550634,MERCH_055,Approved,3.85,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004819,ORD_00004956,2025-07-01 19:19:11,Refund,-595.16,USD,Bank Transfer,REF_508531,MERCH_084,Approved,1.76,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004820,ORD_00004865,2025-07-13 19:19:11,Discount,-172.44,USD,PayPal,REF_257450,MERCH_067,Approved,5.39,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004821,ORD_00004904,2025-01-09 19:19:11,Fee,892.64,USD,PayPal,REF_719807,MERCH_091,Approved,2.44,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004822,,2024-01-12 19:19:11,Fee,27.25,USD,Cash,REF_347843,MERCH_043,Declined,7.12,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004823,,2023-11-28 19:19:11,Sale,-911.23,USD,Debit Card,REF_687237,MERCH_046,Approved,0.08,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004824,,2024-10-22 19:19:11,Refund,991.74,USD,Bank Transfer,REF_681695,MERCH_018,Approved,8.62,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004825,ORD_00004611,2024-01-24 19:19:11,Fee,699.45,USD,Debit Card,REF_341457,MERCH_086,Pending,7.63,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004826,ORD_00004012,2024-07-22 19:19:11,Refund,-519.31,USD,PayPal,REF_208257,MERCH_090,Pending,3.36,False,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004827,ORD_00002123,2024-10-10 19:19:11,Discount,208.58,USD,Credit Card,REF_194796,MERCH_097,Declined,8.72,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004828,ORD_00000429,2024-07-05 19:19:11,Discount,-523.85,USD,Credit Card,REF_405598,MERCH_055,Approved,7.12,True,2025-08-04 19:19:11,2025-08-04 19:19:11
TXN_00004829,ORD_00003652,2023-09-03 19:19:11,Adjustment,41.13,USD,Cash,REF_899267,MERCH_083,Declined,8.2,False,2025-08-04 19:19:11,2025-08-04 19:19:11
